,rms_IBI,mean_IBI,std_IBI,skew_IBI,kur_IBI,mean+-std_IBI,mean_HR,std_HR,HRV,skew_HR,kur_HR,mean+-std_HR,low,mid,high,LF/HF,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,arousal,valence
37_14_right,0.863381895371205,0.8616536458333334,0.05460120765055359,-0.6426572429004362,0.2617348929728345,27.77777777777778,1.1654771546198164,0.07792073898788432,0.006071641564417996,1.0107404277355754,0.9570122507116752,25.0,0.0014720001677569206,0.0032490972373878345,0.001690120236088711,0.8709440525742917,8.085647720560432,13.895513575687408,18.37311780079004,41.89269905968063,243.3471211840729,378.17083097218,436.3076039358168,516.8670253408279,574.0491566437511,613.4543350437154,661.6955872301769,729.1669589039808,801.4550715331095,863.935890033018,907.4089560334253,937.913656185923,966.1508047455784,985.302907551802,998.2961540282656,1006.0640222067586,1010.174905718706,1012.6306475345406,1013.5057720761873,1012.8054555830088,1011.9978705541113,1011.5578762343986,1011.3597937085306,1010.9938216881844,1010.81488447785,1010.7309816348738,1010.6968774088107,1010.5801701251125,1010.1612553428606,1009.5104772362839,1005.7235793071013,1003.4366853964382,996.840037789326,994.6612851461127,993.2941574461902,990.1191030776594,986.9025123015806,983.7186036474397,981.3181082611552,974.2026312224128,961.5048741774467,934.7048209188663,888.4187244213548,872.9569797049654,818.0870451940381,793.808995894656,784.5597747111168,774.7685158132978,766.3935955003806,756.6765584095614,746.2423448396938,733.6240524041248,711.0765600605308,684.3090372991066,668.6585777147513,661.9221824765718,1.4881,6.3424
37_15_left,0.90120753937866,0.9001266891891891,0.044124510674317864,-0.14130537533562307,-0.3700297466966198,34.23423423423423,1.1136602761354908,0.05530401283376391,0.0030585338355171234,0.3871681153129503,-0.13203417982090038,34.23423423423423,0.0010858018256183835,0.00021803558482265018,0.0008564503400584205,1.267793092993948,1.6227616754231526,1.996824468538189,5.533233403405037,15.981206699050961,49.09985269035603,89.82120418029619,133.45868361019427,158.96644268172372,172.24669052476287,190.75521620693974,215.44339150127877,246.04450767876978,267.37660913205434,285.24560250468426,302.4465825415483,320.25040224785664,333.2896075244443,337.28918779782987,337.70107980772445,337.72578078302774,337.7012585851735,337.58999134671024,335.94883397290994,334.74284620599434,334.4422952901545,334.3238017924599,334.27392395922965,334.23723603086813,334.22260422242596,334.1994501372934,334.1525592471327,333.9262428725986,333.2520912078295,329.09591790333695,326.9638791216595,324.9716385038976,324.53089566867175,324.22843163783233,324.01539076796104,323.84462922340344,323.64371919373707,323.23635778940735,321.26622038024874,317.02181933617334,305.70388332707614,301.7425096876091,295.71784108740223,292.99398281453483,292.3699546602455,291.16982114186663,290.3447098198146,289.73851255839406,288.1290947760708,284.5571018380285,278.68267122216616,267.73685172596487,263.6245823965965,255.46700550442765,251.60473058746953,251.12417101110148,2.8441,7.2644
37_15_right,0.9011996074732022,0.9001266891891891,0.043962210125998054,-0.1183613301900938,-0.4056426090910046,35.13513513513513,1.1136369552124283,0.055026545922247504,0.0030279207561332133,0.3582253119654539,-0.19150975884298393,35.13513513513513,0.0010853190615649944,0.00021139217084721455,0.0008249123697935838,1.3156780056972253,1.5177291416235512,4.405337832883085,6.911301319568647,17.38801378900949,196.87022411272687,354.2753789049876,420.3120763299466,498.22079087451806,547.9152159005396,595.1416299581158,648.453915208894,728.0349815410004,797.9215816007755,855.8266345722939,898.8925880982149,933.383807552889,959.8283007372196,979.937553009787,992.9979089789132,1000.8356725529748,1005.1103584035966,1007.0567376994343,1006.9831207683189,1006.9297390770314,1007.2017070307116,1007.3030437170327,1007.3720102515863,1007.4212193427035,1007.4482601909477,1007.4337393578487,1007.3894383491497,1007.2433067192071,1006.7305774466957,1003.6624451717696,1001.8638450818619,1000.1641618250649,999.4405317999275,998.8997360243303,998.4677001762784,997.8352146541554,996.8477604469178,994.4170826290306,984.0093687518266,962.881057651541,901.9143177187228,878.7699857834104,846.6344704250316,831.6286373193096,828.2189332338386,821.9548024508208,817.1492300187435,813.3296556071648,803.9243248683146,785.7098566887005,757.9474526203229,712.2342862198101,697.1765746445515,673.3168281613534,663.5092631857173,662.4286611233523,2.8441,7.2644
37_16_left,0.8894529388027752,0.8884336890243902,0.04256889182732318,-0.3808857331708151,1.3186903660662983,28.04878048780488,1.1282350406587658,0.05570218122399123,0.0031027329931103613,0.859990831499099,2.2049138878086403,28.04878048780488,0.0006120473235189835,0.00032309760932096765,0.0013108127636102741,0.46692200481269885,0.6249116643466034,1.1531195554915232,4.939904929492455,17.394371011670863,57.085154581763156,101.75892236779356,144.6091478779392,173.64440272054492,193.13469921544527,212.5830501283288,241.971948135251,274.98382502851115,302.01793883778146,323.1144257955677,340.68134793433507,362.56141846678463,378.461967157674,382.9819474651485,383.4436324844408,383.46765969244615,383.45082003223825,383.32428577257764,383.1084641851672,380.47753158458335,380.1940020182329,379.89146403455226,379.7969400344691,379.725905994362,379.68995999842485,379.67102021335535,379.6360502377189,379.51942078966744,379.24958018687175,377.4805998657515,376.0266575566302,370.35268636676,369.51682771014214,368.11065648832033,367.65628266216623,367.2405304650221,367.06487416346357,366.80462164431276,365.7887651191573,363.7021818059752,357.6101123854102,352.8280309110431,340.59176689747915,336.7134601018326,331.180116222369,329.2341957897364,327.2656621285816,326.7528430553689,325.8840106090022,323.5231352884893,320.7565491936086,313.17411880669385,307.3340683464526,301.98756374942576,291.8565851093188,288.4642169146184,6.2068,6.6949
37_16_right,0.8892470519531641,0.8882431402439024,0.04224267057187976,-0.47690052101097435,1.1720956844853214,29.268292682926834,1.1284479541216506,0.055503350898336315,0.0030806219609438505,0.9264433207150489,2.17098414097355,29.268292682926834,0.0006096201757647886,0.000305224301259445,0.001336103622257338,0.4562671379745528,0.7368102418899797,3.651426492421649,7.309239481797471,21.83797241856726,225.35616328555295,367.6542479787457,427.29500136546665,499.6658122934858,560.9234879391836,604.5962024264006,658.9479465821785,731.9983179297858,806.8554217056185,866.2263317258933,905.5664533155302,944.6359683360766,972.4701854641944,992.4521901999933,1005.2697367020396,1013.5152563948873,1017.7112159173985,1019.8976978990722,1020.5844094857626,1018.8540373025941,1019.0844769282754,1019.1045028184582,1019.1456742297985,1019.1680057434259,1019.1902369914685,1019.1698222546353,1019.1558912105085,1018.9972985637513,1018.7487843992344,1017.0001488347797,1015.7324465927189,1009.8877828727432,1008.800518793667,1006.5702738284057,1005.8200049206271,1005.0220050376815,1004.4960170908823,1003.420485050438,998.6060058626684,989.8099494405582,958.5740381350088,934.2212898011296,867.292006858047,846.3846603829782,820.323206364412,811.0862176864458,800.860201563182,798.2896394551218,794.7913586411207,784.2312896263116,772.298938995953,741.8872352146169,721.5426139222013,705.2115326671759,676.2054817941812,669.5512398651275,6.2068,6.6949
38_1_left,0.6852644627063686,0.6830610795454546,0.05490851899702198,0.6551464519320306,1.2161405607716302,23.484848484848484,1.4731896520987293,0.11527102437942516,0.01328740906148203,-0.042113796732356996,0.4344720320228892,23.484848484848484,0.016275147885947645,0.0026215414147778933,0.001109586005165513,14.66776600478116,2.258771536539287,10.687389295055935,27.359002635105508,62.23841003624681,122.33876760413958,127.82594850993672,135.84050803688586,155.76698601457576,168.58164336736857,183.41358120604383,193.7361478517522,203.42480704116684,216.43148441619755,227.0214126595243,234.0779783378889,243.01729570387724,245.77712399477923,247.71959889760979,247.28702359626374,246.97703751022937,246.57398002452373,246.32334191654377,245.99146675840058,245.5925007053901,244.71457485331612,244.19178300376728,243.7189850016869,243.1369724180444,240.35501410394826,234.45312965622372,229.76380564607126,216.2062541146349,210.4891134411499,206.96988435601912,204.31509347930867,202.61172657072808,199.98832269715865,198.0826364866866,197.29056936097635,195.60949725207558,194.7180677389579,191.29052315971424,187.1958094133129,182.20991373380338,176.2449430698807,172.10021367980647,162.57703809827981,144.13383100265386,140.62718337440887,137.10177030936532,134.33763335343372,133.19028970630893,132.4906914248216,131.8795989415562,131.68161343297328,130.96965571458114,130.3438792876046,129.94584954206186,129.6865157774317,129.30419864059266,5.0,4.7153
38_1_right,0.6828842283685214,0.6806569343065694,0.05510904766781357,0.5282833246099111,0.7894797404825051,24.087591240875916,1.478604628853027,0.11740511816290425,0.013783961770845508,0.02641455636420664,0.1565757461327073,24.087591240875916,0.013062943855451705,0.0024196034755424173,0.0018582998699640616,7.029513409859052,3.8913062682311894,8.619242581101371,31.11412556957724,75.9987443345414,162.7049467839605,193.6914778179605,225.49283727500566,326.3137101072369,433.97591510346683,543.7137827578413,614.7131511094642,674.0700936535891,741.5372323802387,801.6277179567069,859.6946537746612,904.281826550063,930.0180477874396,949.8036652533397,958.9131382170699,962.3011177317682,964.2738288316975,964.8570054466556,964.8457492756428,964.6151429996551,964.3459006118516,963.463214542351,962.8759582828952,961.6090811702152,958.1945375752916,948.5490684857049,943.2017264624958,926.9374031691951,921.1021988117795,915.7044821413698,910.526569376893,907.497706096624,904.6583499755536,902.5567539177262,901.8300602813065,899.2672080249281,898.1688922108533,893.5580624838739,886.8550715768924,882.1808471307912,873.0031439348073,865.8428104727502,855.2199834712975,831.0766893956942,823.3675640200248,816.6317972025872,810.9290051670903,806.7647703042626,806.0333546068713,803.5071288509093,801.9535495640357,798.4076726527343,795.7215243659956,791.8852954750976,788.2707142450269,785.3816864572603,5.0,4.7153
38_2_left,0.6567253761151282,0.6561569940476191,0.02731700561828418,-0.8973470235949164,-0.23250519501907485,33.333333333333336,1.5267793231008266,0.0662047801795158,0.004383072918618007,1.0212296298713175,0.028094291697044138,33.333333333333336,0.00599253846640052,0.0002242799092024002,0.00039211521781295865,15.282596018140254,1.78190239582133,16.757546288825484,44.673135918660165,109.22301533102127,202.4992933604,205.08898535781708,223.8042476633438,275.21599601858736,319.07140002062727,350.51901674594694,371.82827551293894,398.86068592753077,423.3793608779161,460.1559475684456,480.7024423242905,491.00404878757814,507.6619015941429,506.36499812676664,506.65656215368443,506.6470537931883,506.60721946936894,506.58654881181155,506.58113533349587,506.56607027217296,506.5255408378773,506.4817850991653,506.4391330055954,506.39390002366696,506.149316058693,505.62691694821086,478.67840803476815,456.23991723564484,450.6055369025797,421.06794232328195,415.12931802915176,414.67549613083435,414.46149777743415,414.2523521821362,414.1338207520029,414.06524146962863,414.0352956205623,413.97174569656806,413.70953863877537,412.8830020469824,410.8890642613341,377.30391002530797,357.9397587439064,349.76150251068924,344.6323581532559,331.46897404858464,320.5131128777886,319.82893441965797,319.70054538689254,319.51628644511374,319.4617036365169,319.43698324285316,319.3546524021176,319.24131557178504,319.14106456007676,318.91361433035274,5.0949,6.3424
38_2_right,0.656754615407315,0.6561558734939759,0.028037377519442346,-0.7925106163504886,-0.3243878663393098,33.734939759036145,1.5269195774421866,0.06773622989746295,0.004588196840721953,0.9303488065326301,-0.06444936786724131,33.734939759036145,0.006047338620127465,0.00025488747481895117,0.0004622019547702337,13.083758209403662,5.839079283393931,10.670724832087737,23.339612437101195,47.081844211721474,156.34868731455262,183.70587075752078,241.85897564592128,332.3921525470339,435.38665758982364,530.0674201057517,595.2023432053402,648.5250598240143,694.8688588586712,770.9295892242075,817.9678161285458,847.0092688816351,882.5654093594065,892.7901005933813,901.2303962347073,905.7469538401288,906.7929666535485,907.6487761765409,907.5962655230074,907.4429247800631,907.3721367321916,906.8857251091795,906.7687413554787,906.5137372287342,906.2554380047312,905.7444185812867,895.6077582264528,888.092843290176,883.4092138728304,876.4220578464531,875.3333760148461,873.8981135676297,873.3312343249934,872.747674062224,872.239954959208,872.0711041670238,871.6671545995631,871.2414727087411,869.5155841788084,868.5518184445912,867.0669338727095,833.9576001171141,815.0871518961096,804.9265741022073,799.2789200400645,775.3687028415994,761.1334134925853,760.2816292192878,759.8851665722034,758.8273995767652,758.1871284722365,757.8831093356009,757.4036816940521,757.1549548070265,755.2469984351101,752.3734580572024,5.0949,6.3424
38_3_left,0.6642650927595148,0.6624644886363636,0.04887652559836933,0.7744597469175364,0.2059308845220964,27.840909090909093,1.5173919567766652,0.10721292131228943,0.011494610496315165,-0.4257341493443156,-0.19054949764802265,29.54545454545454,0.013698580204011601,0.005034265242603285,0.0008773827048346696,15.613004597113532,4.408106301445236,14.49876070935679,39.09916227916544,79.93340898294562,145.5735402693051,165.1676299886189,179.11149758054518,193.7742027411967,211.99740798628022,236.6052419213206,250.26981914944628,263.5965553373864,278.7978343478587,294.93246409954025,307.48008889472317,321.364881787948,330.7776658257521,332.7835542992246,332.78667609019953,332.46670114844073,331.9809090500578,331.4689390370015,330.983294858718,330.56288959563875,330.01978495284317,329.31242242794673,326.365026874092,321.13553141467804,318.3800313169549,312.080289667707,307.30054475826483,299.5146630438617,295.5090187664621,288.70199740166765,285.12604573771296,283.3725662924006,282.5731592568577,281.8940974238062,280.0993327100599,273.8132004528356,266.33869328157556,258.395816563568,254.86315805180584,246.77386711115759,236.86844857279976,231.18349970830423,223.548598839985,217.03052762830876,210.75756837406098,204.56655186145125,200.42425463126415,198.73593451368376,194.71096774836175,191.3526640675959,186.95419981025543,185.27791275341846,184.4698211860682,183.4057231061583,182.1276532433182,180.91333593656088,3.522,2.383
38_3_right,0.6636124904968281,0.6618055555555555,0.04893816689665896,0.8347423832656624,0.27965733713844676,28.888888888888886,1.5189030064465676,0.1070732299674333,0.01146467657565886,-0.49211948043539755,-0.15917127886043447,28.888888888888886,0.01489025738520601,0.003923909018616004,0.0013208058277240967,11.273615752334821,3.7491436743123834,6.956824140512946,33.811211967306015,88.63343119322843,152.81515881925102,185.5069892410097,229.27483753886878,332.8464296084999,464.87447292385355,570.5827285579386,641.8413777714761,711.8736463105402,769.1916698317797,840.1449122175716,896.5054856984731,930.6863187493985,958.3880750498347,972.0533975601029,979.252689089098,982.3669387108855,983.4940712463683,983.8618647495923,983.6526169718936,983.1692809542321,982.5682988314344,981.7879213708562,979.5805342738784,972.588073071766,970.029245610811,963.9741196102532,957.838231341206,947.8792479478723,941.5081211993885,929.0583474347113,924.632844297798,923.3522918262926,922.6898946512742,922.0065185452313,920.1056262057989,913.5313374764349,902.7931502060252,894.8086762717014,889.8130052816043,884.4707780430091,875.7888522375325,871.3600544318783,862.686969706429,856.0519227189986,851.3320130882291,844.527809830499,838.3880778511782,835.7302191947412,829.8904204429365,825.9734086021433,818.9890092778263,816.7259354431648,815.8257363031709,813.2026107682132,808.8361762543491,806.5593642979766,3.522,2.383
38_4_left,0.6760628655882647,0.6750262605042017,0.03742386747958603,-0.09495937273914047,-0.14246829379100223,26.890756302521012,1.4860415810608312,0.08352184573572288,0.006975898715101891,0.39214145389507415,-0.13139776943455717,26.890756302521012,0.006671393617744863,0.002703877815315888,0.0020841995695569187,3.200938007660725,0.8655412889769047,6.38275379808887,21.472791481298,49.321900384356006,108.05333138732534,117.44150838490091,144.234766463257,191.91277681991306,213.2278213416986,228.31906929636307,243.13979911775925,261.16762382777745,279.59285971504335,295.8153350688357,303.6807264415588,311.81240807951724,315.16116841472,316.57166811951015,316.72466524341996,316.5521133540041,316.49453753277874,316.4697178448419,316.45354744848436,316.43072695766966,316.39106758342064,316.3429163478844,316.1986820489898,315.3162461965334,313.70065725467487,306.96592675831084,301.39673548341574,293.67429619721565,281.61428685054705,277.939198774307,277.21035188324964,275.72830181958363,275.41493786504844,275.12426192551885,274.8931979138013,274.41354079039434,273.44334823671085,270.99188903363375,267.8069429406438,261.8557071883506,252.42278077027427,246.3833565639085,239.10378522426794,227.51196853097332,221.18008556437542,216.26721100268006,214.62439119574557,212.6177866161089,212.15532039178808,211.62494384664328,210.59916092764774,210.0218132634537,209.6872189312448,209.2993076421146,207.40139803569048,206.5583065814421,3.4,7.4
38_4_right,0.6764661900994434,0.6754557291666666,0.03696030686537788,-0.14839274740702815,-0.20135065035016186,27.500000000000004,1.484988642608343,0.0825778329434924,0.006819098493643338,0.43480456409409635,-0.11134431502025999,27.500000000000004,0.0065147262663997774,0.0029600472567994137,0.0015580318283762965,4.18138201527571,1.6379392802441775,5.298109233493383,26.265178420532752,64.52033638730475,200.63641598056932,253.41899839388506,294.5179219944406,419.32316327991373,530.1407692146652,652.8321240486512,736.6092781432076,800.4326764029452,873.8715510084819,967.1959387493067,1029.1343646215973,1086.4151068286778,1121.9916572880024,1142.5172638173824,1156.6242834029597,1161.4720725705708,1164.1711671825226,1165.687847766459,1166.1348666608953,1166.3269705206249,1166.3896472827573,1166.3245733075444,1166.0470175618914,1164.918421804511,1163.1071392444255,1155.086223583394,1145.9379369779615,1135.7314298055223,1119.2061497108575,1113.6623123430102,1112.7298408872164,1111.0986170347344,1110.9659057050212,1110.6595173325998,1110.311433257168,1109.4459104672974,1107.4749506907124,1102.535252719704,1096.8551102322347,1085.2580960506916,1065.8893512920863,1050.3130562406188,1032.915883938597,1007.6949690054414,990.2141832346309,974.605127097264,971.2159104849123,966.937656617141,964.7556654786298,962.0274390018072,957.790773500646,952.8946243790504,950.2506554918244,946.4083099213452,932.2842462825968,924.9999898176708,3.4,7.4
38_5_left,0.6622960941750637,0.6612177309782609,0.03777867916570235,0.8630218605854465,1.3953331445156598,22.826086956521742,1.5171191884746031,0.083621515013387,0.006992557773134107,-0.4213209221912381,0.7883784473274051,22.826086956521742,0.002349027266534222,0.002028571477471298,0.00047814521855740587,4.912790456467147,0.6552396589942042,8.919996756117136,20.35985980377763,73.03096767172659,148.99168515197,152.83793131537738,171.55099857586885,226.2315837370583,246.7601352876496,269.3459620905811,288.1054742372588,306.51626310597123,331.4271731898102,353.3108522414881,366.6829741226828,378.07013149169416,385.37750181993897,387.5177130885155,387.49360171951446,387.428606235527,387.37102130573,387.26053835751475,387.17618361452884,387.0787681256553,386.9828245110016,386.8062473755817,386.6380018458037,385.93741030803557,385.5120302540192,383.2682712306587,375.9127077631337,348.70384662506825,335.8044733661041,328.88646852657826,325.3543083601509,324.90751743324336,324.7380666471352,324.52463930665016,324.3234281604496,323.94625532322453,323.20878688095917,322.4326491867707,322.00456218601016,320.52134887912047,314.8844309605784,296.5935796996068,282.1509936246281,263.67974934529934,255.04799744608175,251.63225860827603,247.11880484430088,246.3041409784418,246.00560837008817,245.79206875236792,245.69371291958805,245.5285040235683,245.45651519545694,245.3438557450916,245.04235029523406,244.56965399949257,3.4,5.0
38_5_right,0.6621575400476097,0.661080309139785,0.0377549031193069,0.8720190962324392,1.4805343039723056,22.043010752688176,1.5174293339800806,0.08359268219552711,0.006987736516642396,-0.41665779494989785,0.8875769510674965,22.043010752688176,0.0023103508383544432,0.002083023356789035,0.0005860618258926361,3.9421623048652363,0.5605342321213517,2.1872674873808995,10.242033634920732,44.94659066850933,166.66517332400232,196.541068494052,248.64396822241892,368.64182473041643,448.58590399280644,570.04783256769,643.4390495966987,692.8158663399029,758.6117299660975,838.4431003264102,895.1820954761736,936.6399049051378,969.459356398751,986.1199810414435,996.6657237719331,1000.8161205558418,1002.968983393389,1004.0974321153544,1004.4537737950184,1004.6430010358943,1004.7112270647715,1004.7059326000693,1004.6281680272466,1004.3016660444795,1003.9177884169046,1002.1615356189063,996.8693075835979,979.0155541605418,970.8750177576082,966.1023479184975,963.90109551739,963.7151916408699,963.6018971007487,963.5497795235929,963.4630879414703,963.0397348097417,962.1296602769934,961.4672618214422,960.6714036222971,959.0045908213345,951.4366457121624,926.9635522421162,904.2115605091172,876.0499522220673,858.7845953965428,851.0982767802647,840.2820262514166,838.1394611253402,837.3057826241836,836.4143689562737,835.6043941514844,834.9309104521286,834.432010925734,833.4241146773286,830.9947791166586,822.9141123979455,3.4,5.0
38_6_left,0.6756786737271306,0.6740359042553191,0.047087895518577734,0.4246665028891089,-0.14872166241534845,30.85106382978723,1.4907221747913124,0.10235433951020641,0.010476410816570601,-0.07525904462431243,-0.2974845495733569,30.85106382978723,0.00435098437642205,0.00126287473629055,0.0005543754019258222,7.848444143277898,1.0096861380476683,8.97569061720359,39.082697629286265,62.24668988862764,136.23661148466044,145.06069664494947,154.87575082765164,212.62957575928414,236.88496216137347,250.12641149062594,271.67764575248,295.38980143492694,312.1173745581975,335.62054029076324,349.8486472122441,355.9968599768051,368.14342551450477,370.271698959864,369.9900198031201,369.90799028410254,369.89971169411206,369.8844314747746,369.8626406839661,369.8278827177696,369.7766848987761,369.72330842449844,369.3709013583813,368.73354709592513,367.93340656056046,365.84430555347,339.78600795254283,323.4034466400075,321.34906894552466,320.181302016905,319.1776543492275,318.83769036625245,318.67855662069627,318.6353139688535,318.54503356951403,317.9007687976637,316.5423993960374,316.05212728071666,314.20272637422744,311.0235036311303,302.07819621626237,274.414803406996,249.76538037033188,246.45812065720224,245.19219649739887,243.17130904903377,242.24715967493182,241.1468890234996,240.5087143983554,239.47220678750676,238.76607204915987,238.3092279482823,237.88822600627546,237.439117041421,237.03645102804722,235.66587687818821,5.8,3.4
38_6_right,0.6748785374391844,0.6731907894736842,0.0476990698426124,0.3930488385843817,-0.1487365567168415,33.684210526315795,1.4928150206998925,0.1041985384928537,0.010857335424046714,-0.03399362009587084,-0.2860703122149828,33.684210526315795,0.0048229572093464014,0.0014752238467069683,0.0006042582419341186,7.981615929489037,0.9429681160829358,2.4397114979795043,25.01476513998254,55.42931988456801,158.57067517741976,209.1370653072949,242.64566010316176,355.0983261712066,483.52373990677404,558.1811954836246,640.5495669450628,706.6859201075595,755.0007616375322,832.0919790861651,889.317370801163,922.2135096725885,958.8447773883913,975.5736426539836,983.8181703145727,988.8931684037233,990.6928226963328,991.4890456846105,991.9812790483975,992.1729626988231,992.2386250777636,992.2606913964829,991.2192557910869,988.9200959879197,987.1591101521517,985.6241656144236,969.8040965867812,960.3928646253426,956.7680490064425,952.9963888871794,948.9230384524319,947.7250678880034,947.1440131498745,947.0714045246192,946.5940056124729,944.2175527867968,939.2920845992238,937.4675752053978,933.9839086090412,929.4062626857801,920.3615315816746,886.7948445792825,851.5106242963712,844.9490735066154,843.8403986050591,839.4175479851817,835.8728124645398,832.2981145975255,830.680521897032,828.5248379386171,827.5947400713325,826.5489821698459,825.1421144512102,822.8135768655507,817.3792713384505,805.3527902071828,5.8,3.4
38_7_left,0.7135531801211091,0.7097839765100671,0.07324511963608552,0.8422044436526371,4.294403142392554,20.13422818791947,1.4237855349135047,0.15076079143652824,0.022728816234568367,1.7233756033229688,14.11610070096144,20.13422818791947,0.009437771311102202,0.0036141184778231386,0.008405460947868546,1.1228142477415743,2.6444880179389583,10.689365812618911,38.151764815659604,68.89931332798136,122.25787345537765,144.75286341630982,158.2399646790048,169.11918819747044,185.67108514740823,200.92174214171737,211.05951261781888,218.51075747997322,227.21226466396436,237.0078381425186,245.87440879580373,254.16137152038314,259.0548362738409,260.7529112433735,260.15755676750484,259.66412363086437,259.21913850810955,258.30338420752946,257.8389894881124,256.76371361996706,255.55776355746335,253.77096588059723,251.1674669559686,249.57901406645684,243.99512703092046,238.07251617048829,231.6913209342446,227.62252242516058,226.51439230609813,224.67020082923293,222.7286842646128,219.9014524584941,216.5620452737244,212.86240492047955,209.28365698442983,205.98278480892083,200.84997600321287,195.94730128899215,187.67445568676732,178.12865685197033,172.3109221336775,166.34036995745365,163.3101568213407,158.20870913509805,153.37783062602597,151.42125530644617,147.3760794881,145.2142077148687,143.18595246393315,140.72769324849486,139.48217440056362,137.2881423026925,133.87948487924257,129.46390085031254,128.10735536138014,126.43994900930822,3.4,4.2
38_7_right,0.7077454608672857,0.705661525974026,0.054271982995426085,0.6717401978211084,0.33759224818272004,29.87012987012987,1.4252091050341633,0.10585974846477625,0.011206286345025697,-0.25544363505178125,-0.12924979284693006,29.87012987012987,0.0127154612037772,0.0022596088816043765,0.001126003619669768,11.292558018158383,2.6752388724722533,6.525512626826068,73.75057879909133,126.67162641483762,204.82965911396096,227.62348459506646,263.41221451623596,386.4599889834236,544.9022966038548,645.6452670577416,713.0544375585692,783.9650251419603,861.0582391560301,939.2653180543988,996.6076047871511,1047.2694368313887,1073.8414475359323,1092.1446730255348,1101.239389459579,1105.1682077087116,1106.5089799228863,1106.8631086530227,1107.0730444721876,1106.6240103597079,1104.7345525927587,1100.7424007349266,1096.277902007707,1089.7932956188615,1073.753119645998,1055.9294497947435,1040.986236774181,1033.7209859883353,1029.818171269315,1029.002600094584,1026.9850378148433,1024.200188975311,1017.8953389409846,1010.1987421382677,1002.5220286006203,998.769429818998,987.9555654104527,979.8444700654217,967.9890793014977,951.525295940929,944.5013549895199,934.5932842288115,930.5773309686389,924.7188154035002,917.5203911349885,914.3515184700466,909.6464348272569,907.6095747985718,905.4953630952484,902.5720257399893,900.6916922599954,897.8652160333676,895.1792794699813,891.5408849145556,890.5097550441548,888.5307599862031,3.4,4.2
38_8_left,0.7104575788022628,0.7095588235294118,0.03572460257484501,2.223520792475364,14.974516160576702,16.666666666666664,1.4126268837543083,0.06633903620734605,0.00440086772491957,-0.7428351040516689,7.0933691621013075,16.666666666666664,0.0005467603838871585,0.0002931574754785663,0.00030306620989309905,1.8040954947765968,4.2560313394399865,13.60027560567736,53.09564816479582,56.528335247234345,133.7246574031373,151.33422331584808,160.48909497353236,171.17543641176653,196.2868689427071,218.3880863716327,222.31883890567252,233.52856242321633,252.9333645871677,263.6457618110357,268.8035670132054,283.92346733463376,297.54098318539224,299.93095494865895,300.2844370454647,300.24650877921044,300.20956665411217,300.1734772219578,300.13158349943876,300.08352796106306,300.02309509373475,299.93023865241065,299.45126257936244,297.7532688425047,273.7060033628024,261.23901217493375,260.54484845845553,260.1507931958072,259.9447529671694,259.7604619089786,259.6291066128593,259.47630623609416,259.34446374241446,259.1413363102527,258.9229967046479,258.36471050550017,256.85334869862714,249.05920221990965,216.87343688710985,182.23062624714234,180.51345521694054,179.97217636202024,179.61313369697177,179.54957709121211,179.42885631258517,179.29457563389306,179.1879900497939,178.97627019949752,178.8288459452783,177.571545948798,176.36985165565443,172.23852704359732,167.06889858315623,162.5667446671787,161.85268481849582,161.64494654861588,8.5932,1.0814
38_8_right,0.7057642773222733,0.705078125,0.03111354673956578,-0.7618519405001927,1.681051906476661,25.0,1.4211644150437481,0.06550991904845564,0.004291549493735212,1.1747955834781805,2.4139269563970487,25.0,0.0008866261894680188,0.0003023355690546232,0.0003984872340286221,2.224980159350187,4.077765733337068,6.473002271163454,45.627734477298816,50.519233812191125,131.9029530600225,183.2939566051787,221.86855998472424,268.7304311330473,443.7494595135754,549.0873784399871,579.5071323568644,643.2823653311145,727.3132743315775,777.4341707908,825.4846278561922,870.8871135205802,899.0617208560047,910.8602513735507,920.0035386829844,924.0088595920392,925.4893833568478,926.1517569159143,926.4618079682109,926.4029998843091,926.1848224514933,926.1104457160704,925.7233096049691,924.1724113670869,901.2118715105997,888.5186252332784,887.403787410207,886.5544715758938,885.9652208750625,885.6628324092729,885.4765829532611,885.2738650985832,885.1219398294344,884.8765225377358,884.5842345611031,883.4237392162673,882.1786211995188,874.9695722583277,842.1287357384191,808.1065416576212,805.4896355366145,803.698454181531,802.2516774240785,801.9249817114295,801.519338372626,800.817692760709,800.1810744679158,799.7130729047653,799.4045486599523,797.2837550267659,793.6956916355754,784.9953531725001,767.6329861402958,752.2475132921943,749.9773677961521,749.3371493762995,8.5932,1.0814
