,mean_GSR,mean_diff1,mean_diff2,mean_diff_neg,pro_neg,local_min,ave_rise,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,mean_SC,std_SC,mean_SCSR,std_SCSR,SCSR_diff1,SCSR_diff2,mean_SCVSR,std_SCVSR,SCVSR_diff1,SCVSR_diff2,ZC_SCSR,ZC_SCVSR,arousal,valence
19_7,71951.82989316317,1.0275951393632066,-0.3587781645783583,20.365341556301956,0.2863610232825525,6,550.1666666666666,0.5196106815126852,0.016878963266189203,0.0050848260381019484,0.0007589066628649209,0.0010818114031868288,0.00011058619530996975,4.861257537894159e-05,7.158399012036818e-05,1.6413167010427728e-05,9.216713866961283e-06,3.6640814843794872e-06,7.5894044422208125e-06,1.3931720987629872,0.07047587913170236,1.3618175465519036,0.21274139558315114,9.53900771227804e-05,-1.1958191055009583e-09,1.3128032952355422,0.31852227619717693,9.619793566335618e-05,-2.8781810461699846e-09,1.4515554106380841,1.502590688777796,4.5222,2.7747
19_8,76306.27582651454,1.0509061167324756,-0.44221302728450307,21.974657762077342,0.3590885551527706,7,502.42857142857144,0.5380613132270151,0.05781834905393277,0.02928244961258445,0.0048219541371301395,0.002763028306143906,0.0005109269784202092,0.00029342865023485666,0.0002745827417637061,3.0423666909705652e-05,4.428990411935998e-05,5.514088021763318e-06,4.596900612146409e-06,1.3135949977258883,0.06428964565937326,1.269389930443412,0.23668772851494296,0.00013673952797596775,-2.1196670625492322e-08,1.1980775746521306,0.3539602628083688,0.00013916891521561053,9.902858974633442e-09,1.370522042158256,1.4031767582782702,6.4881,3.9215
19_9,158844.94372402344,2.4324497488834242,-0.16266156380568428,20.898645685464857,0.2198445543555062,11,504.54545454545456,0.149225060856601,0.01426134697538534,0.002222372800093222,0.0010196892683877168,0.0002792167959881002,5.142764195592816e-05,1.3001597888354522e-05,9.696064900238851e-06,4.206617852138088e-06,2.052177695092523e-06,1.2075121296983574e-06,1.0785040455353965e-06,0.6333702775313881,0.051035473770907495,0.6239425886754488,0.09007999986103919,2.8746003358403625e-05,-7.333511221890452e-10,0.6088219992809791,0.12598137162635714,2.895862771602092e-05,-2.282845839187217e-10,0.705876902428758,0.6705077765508646,6.6519,3.8396
19_10,128549.3202846567,3.156573173251036,-0.9775064607165396,37.704858444377905,0.43021032504780116,7,524.7142857142857,0.43710564166028715,0.12847036966243552,0.013906084356541861,0.020080168222756944,0.003437516091371926,0.00036461438534537267,0.00018077397706117666,0.00013340640218904382,0.00011653370395700685,1.468815637857403e-05,9.732792872823567e-06,7.275326661149617e-06,0.7798635759600859,0.03906789724830137,0.7502201132417576,0.1503824114680357,9.127664815942324e-05,-1.1397980830660281e-08,0.7027278735204346,0.22478390294085704,9.771564489788315e-05,-1.0274808977347558e-08,0.8113945366115703,0.8183379882902466,5.0136,2.1468
19_11,88017.90924420136,1.1223396719667773,-0.534791421195063,27.28855755949574,0.39725236665897024,5,526.0,0.90654431248044,0.05516873131394982,0.019071239302582407,0.006943580270915459,0.0015727803665207783,0.00042855974743296807,0.00010599930791062095,0.00010122530344968727,3.574725608342814e-05,1.0371793859492194e-05,5.978904994312797e-06,5.997197584849564e-06,1.1396981084975415,0.064346506105105,1.0955545892115908,0.21634304773990495,0.00013200647054054226,1.2193893688782641e-08,1.0302937563386,0.32130375914450343,0.00012990492476782216,-5.338726840894502e-09,1.2002770117386896,1.2120802273742286,6.4608,3.8123
19_12,164576.41708039102,0.7454689040014878,-0.5706916281505126,35.86334124740582,0.37360835419004057,5,665.2,0.5145965720884537,0.018902623731292624,0.002284577635726259,0.0024273412824977617,0.0009544311986230085,0.0003731848345243079,3.42221430447377e-05,3.6641734693563064e-05,3.1373923227583974e-05,1.3812174775498577e-05,3.5274305383266946e-06,1.8792893997452712e-06,0.609807805622726,0.037680055371159926,0.5904675760486214,0.10186049575428055,6.0461536659783516e-05,-2.5098358867981023e-09,0.5605468852489347,0.14868773670915178,6.014182238406692e-05,-2.562201553419416e-09,0.6430841112045567,0.6488325899271222,6.0512,3.4846
19_13,90519.21735360216,0.9301528882516138,-0.2709966675363193,12.789383964065799,0.3117400419287212,8,449.0,0.4302039374017459,0.013451073132267385,0.0011823212141389918,0.0014117501171828698,0.0006220156401914862,0.00011112755111711375,2.5361834649461457e-05,2.0289473493340766e-05,8.687140678906661e-06,5.7969810474190315e-06,2.1801286166358818e-06,1.5141678734878853e-06,1.1061765413099298,0.04062864755543449,1.0816602498948358,0.16149778192331204,7.454944317968546e-05,-7.630610665420324e-10,1.0433333399922404,0.24479658809632768,7.494163479390106e-05,-5.778613988477762e-10,1.1626179148914844,1.1541986128476298,5.9147,5.4778
19_14,208191.2877235126,6.547530912721638,-1.2218394583220051,52.01051713581966,0.33063328424153166,8,390.0,0.2721038764324366,0.036819021140269075,0.005038450590424919,0.002686340308921323,0.0005310558476909818,0.00016750945340497907,0.00016076802749230015,3.8222443611479135e-05,2.6317261237861227e-05,7.315049462785087e-06,2.5798298444970988e-06,4.468583745643379e-06,0.4817877800983187,0.026754081659654018,0.46390593239484285,0.09417450397709419,5.414703180760755e-05,3.230425637094873e-10,0.43650472385024636,0.1412486281307794,5.4624197231157036e-05,-1.3158911570371705e-09,0.5127215652600945,0.5162171069771857,6.2696,7.0068
19_15,230318.38425889728,4.364751648557387,-1.2646584062294024,80.23562236108086,0.44150285351934054,12,405.6666666666667,0.38442941284495297,0.10792636897389385,0.04471818280150812,0.017970402874267145,0.0020110965350973557,0.005072597255290634,0.0024931862761787787,0.0023567672964706987,0.0020801800455968683,0.0012104990134462691,0.0010511096698937253,0.0008540995133150217,0.4355538898946214,0.02420282261879706,0.42525509101801595,0.07056296283475083,3.176473760723889e-05,-6.296388512324527e-09,0.40827722016635126,0.10582216285959435,3.383559163357077e-05,-1.3578004777713495e-09,0.44792179813966293,0.45218732143060547,5.942,7.3618
19_16,135147.31003389228,2.7896599520410414,-0.7023854093799561,41.057684199041226,0.22791666666666666,9,446.77777777777777,0.1363501769718742,0.012877646441530645,0.007096414131524352,0.0010947285924343569,0.00021613233183139413,0.00017232942702973515,1.5407461265565e-05,1.7305653578502508e-05,1.2873668370743017e-05,3.3830954061191605e-06,2.4789633297723972e-06,1.9012781330775386e-06,0.7418354921563871,0.038426143548196186,0.7173754167810322,0.13247544800269756,7.616895494449477e-05,-9.443898961007982e-09,0.6795697615065515,0.1976243124021609,7.335311688312553e-05,2.754005514590829e-09,0.7653180926080143,0.7841249414029017,5.8055,5.7236
20_1,603701.1481965324,9.290634648556985,-7.371029310074405,73.42882812656971,0.347390053431977,6,366.1666666666667,0.0026344936956801536,0.0007353508559825377,4.269030940784975e-05,4.554021218866934e-05,1.559614094211876e-05,1.0783051262554052e-05,6.503578203990265e-06,2.9482515491815205e-06,3.931008781155758e-06,5.491053868005735e-06,2.0704688472039936e-06,1.8306814189815638e-06,0.165806229147848,0.00517041050033756,0.16151491322147574,0.025932968757917924,1.3066439204672419e-05,-3.447090495312715e-10,0.15485790922726217,0.039573766261670404,1.2990087404235831e-05,1.1907011410011598e-10,0.16985507090068222,0.17950221136461686,2.6,9.0
20_2,605394.724094455,10.534495993234268,-3.7502183590462854,57.909638470695725,0.4821974965229485,4,398.0,0.02784086310812527,0.003936268136954027,0.001238488637437742,0.00046110287995546116,6.1228569468825e-05,3.4068973708969546e-05,5.311818637911073e-06,1.8503761321144306e-05,4.12726150142248e-05,1.1582218232829443e-05,3.369353291159771e-05,5.354388818212241e-06,0.1652015820007013,0.0018143863888142194,0.157666554414721,0.032790515060292215,2.2741629034102514e-05,3.5523740547704873e-10,0.14627606830665185,0.04974979692766661,2.2737165520773902e-05,-5.096955103957778e-10,0.1686032750050787,0.1739140410331176,3.4,9.0
20_3,570578.5120250814,6.841561798970508,-1.3664927162590232,30.94737811331475,0.35781229939658493,6,378.0,0.004992942967072509,0.00028644965347317014,6.552657224265902e-05,2.4780037630222285e-05,7.4359230371833325e-06,1.0968275679470968e-05,4.631207805332191e-06,2.9215684071521987e-06,6.108067842339184e-06,3.3313299635080878e-06,6.758049102646295e-06,2.0979790359739324e-06,0.17548976146248596,0.006317664341306374,0.1720159987607031,0.024638370774395398,1.0559983103168732e-05,-6.434839252511308e-11,0.16657301852425946,0.03748256314332443,1.059343282907418e-05,-1.1772449486589753e-10,0.1830150997622194,0.18519605031606193,3.4,5.8
20_4,699295.0381184414,5.871591544866787,-2.6595746497313733,40.542959831778425,0.460355141961827,9,350.44444444444446,0.005957158066070464,0.0010366537643724733,0.0007282528662742413,0.00036236469779762226,0.00021763360927316584,0.00013956789897214453,0.0001988731630343136,0.00018102692413458904,0.00017887687124740114,0.0001300563988173134,0.00010230197545033179,0.00010623911852939028,0.14300689506709352,0.0009020494638788187,0.13854394854983532,0.02363698734127357,1.35565217423072e-05,-1.2178790358862776e-11,0.13167882308315287,0.036334178868565256,1.3522581013210954e-05,6.561246041109952e-11,0.14506073043645576,0.1473190083005111,2.6,9.0
20_5,621990.6643536994,7.19708636635306,-1.380669693957314,39.342127152546276,0.33457757869851934,3,342.6666666666667,0.004499738014022288,0.0002932237649818102,4.6474085011886456e-05,1.0616789900850966e-05,7.138910086665243e-06,7.885862184144783e-06,4.776785196781909e-06,3.699391889091526e-06,4.5406261846625436e-06,2.546768325733294e-06,2.9445312250801556e-06,5.792917645676948e-06,0.16105943982457682,0.006792471442385838,0.15798936010780745,0.02252458682919523,9.353383103999354e-06,-2.0874700518342247e-10,0.1531318969254423,0.034021253658814345,9.403056984851836e-06,-2.428086669066085e-13,0.1658229346232316,0.17085539912465345,3.4,1.0
20_6,594078.1683240852,3.7244749519657807,-3.443826016457204,69.51473860850835,0.4723963355834137,5,446.2,0.27866221976534017,0.0020214650037488316,0.00022481792517949162,4.0517490405699155e-05,1.1985490085048965e-05,2.989226213191223e-06,7.20537776716737e-06,9.429064858603291e-06,1.8769906581991194e-06,4.7260404264507545e-07,2.0995281803207876e-06,1.8677635988646631e-06,0.16861205098002144,0.007134155451224741,0.16113261883418953,0.03166554007873967,2.2912124053677284e-05,1.805193737285402e-09,0.1501823227031081,0.04743908479184596,2.1365446698388402e-05,5.827006560180133e-10,0.17032871771243088,0.17449712265333076,4.2,2.6
20_7,724550.5091304358,5.840099894243097,-1.8845192589943407,31.605480721430034,0.45803458456347534,8,370.125,0.008281445420929798,0.0003655369551228977,7.597808383896013e-05,6.42791436082258e-05,8.678267709125505e-06,5.810003558053846e-06,4.554896910619141e-06,1.1054438210056472e-05,1.0670030968811558e-05,4.313001677090814e-06,1.002381886504212e-05,1.4867760937888977e-05,0.13803444308351606,0.0015700632020883697,0.13489180390414096,0.01972683321488583,9.55561814674984e-06,-1.475369905913581e-10,0.1299805329968359,0.030475553273501405,9.604640143634949e-06,-6.091928909781124e-11,0.1401987059216093,0.14095272774694356,3.4,1.8
20_8,535648.6039005946,5.821821596863822,-3.266173131201189,52.01371967544794,0.4900113859848877,5,426.2,0.20842255341447172,0.010343336328826535,0.00213539005591769,0.00045332694910828295,0.00015494778839115377,2.142320843502876e-05,7.795892782416703e-06,2.99478452538945e-06,2.4102422813126587e-06,1.0274034527765697e-06,3.6845814498341388e-06,1.4380922379170025e-06,0.18712211235479517,0.00874560217745927,0.18057923327644007,0.03366282503441518,2.0132808485070216e-05,-1.600595975241985e-09,0.1704276626111312,0.0504436057061587,1.9818494523133136e-05,6.825310183868893e-10,0.1889926994781311,0.1924633480230497,6.6,1.8
20_9,662055.4361542555,6.438416558411632,-1.1290344894675253,29.142859232529393,0.39703808180535965,3,442.6666666666667,0.06320083960422555,0.0009065409931614947,0.00034838973668525083,0.0001562454425950598,0.00010980343815642066,8.028076194326611e-05,6.417111506041315e-05,5.283746831521294e-05,5.1568329423150716e-05,4.962602646396697e-05,3.9425780840864646e-05,4.1100027240342194e-05,0.15131747569694057,0.006364005847351825,0.14897894916020474,0.019278171582075197,7.081381600988762e-06,1.5036857114767214e-10,0.14528597681102057,0.029043434227112797,7.069300387531495e-06,-2.4863362516639644e-11,0.15444273623921842,0.15593236423093554,3.4,1.8
20_10,725415.5859085546,7.9658410702518285,-3.6094897769844745,51.18738871640551,0.46944378133206016,7,435.7142857142857,0.03908451360104803,0.0009170290958505535,0.0004468302625205721,6.112307524613603e-05,2.1907521916741906e-05,3.7176138857434333e-06,1.4192489990732962e-06,1.2538186882746976e-06,8.143946483853745e-07,7.986071298299061e-07,1.5784575000501319e-06,7.419928786902163e-07,0.1378750296149295,0.0017779214872810174,0.1323764918134297,0.025451219362657845,1.674019517519576e-05,-1.0668472204260547e-10,0.12395712225805917,0.03867503133694753,1.6690026877399484e-05,-3.168147094688737e-11,0.14064858493452836,0.14257555287865148,3.4,1.0
20_11,517116.3613346995,6.910555607067415,-2.5907604107119733,45.087359524284174,0.3749855641529045,3,385.6666666666667,0.023448299478570595,0.0027807772254288426,0.00018926460482517553,3.533662890886638e-05,2.219789693362752e-05,6.62797368483243e-06,1.0291954048788796e-05,9.054239094165322e-06,5.461021740720757e-06,4.154697226824034e-06,2.560395659845055e-06,3.7402371667994053e-06,0.1934069784074885,0.0022796738987146668,0.18621167392508584,0.03509470614183273,2.1889684986391474e-05,-2.0702480677624218e-10,0.17515204152073793,0.05354153960187031,2.1964906614454258e-05,-3.412026492878897e-10,0.19813969375003662,0.201392859031707,5.0,1.8
20_12,541872.0789941658,9.931703966401074,-1.7755238730217036,49.11085132047713,0.3100353783760463,2,398.0,0.014148614884720627,0.0007917036365814239,0.0002492086736572853,3.094555707825448e-05,1.545244746128965e-05,4.137643886351761e-06,1.9537221472330404e-06,1.5822642332838694e-06,2.7346100557147215e-06,9.784372902818453e-07,8.402803807011533e-07,8.817683567819637e-07,0.18486541000450882,0.007732811504898588,0.1799317140990515,0.029949156771577345,1.5054964643760089e-05,-4.807110709459494e-10,0.17225015228827506,0.04534385715621504,1.5144995131852221e-05,-3.641027369054273e-10,0.18872027323236337,0.19825516828324138,2.6,3.4
20_13,661057.0249279791,3.9984557378192767,-2.0951377085326004,38.87757884735863,0.5048951048951049,2,466.0,0.09237115737255717,0.005390960217410578,0.0011660651790089689,0.000587750728747903,0.00040758949054808276,0.0002892132696504461,0.00022079643923921896,0.00020816775698533765,0.00017158559308473435,0.0001661545118115276,0.00015691863175709318,0.00015192240873892842,0.15136761921248942,0.003743603804164847,0.147814659272137,0.02192116150084857,1.0794409515765862e-05,-8.050015894289046e-11,0.14229388745868063,0.03364605137270928,1.0751527822343979e-05,9.573267916062169e-11,0.15214078069062287,0.15441304179303877,4.2,6.6
20_14,536080.3051064343,6.671780863720212,-3.1017842182214834,59.15635155500176,0.4737682762010075,7,420.85714285714283,0.1276625916329675,0.006677637373944979,0.0015841627677179986,0.00043361179882254607,0.00017397992242923607,2.2668822740860077e-05,3.5255329704280466e-05,1.4301753042517158e-05,9.821179846716337e-06,4.779290411502772e-06,1.7553015195960646e-05,9.634038062491638e-06,0.18661963114569532,0.0038991020989654337,0.17895166740588483,0.03510086231362037,2.3233904187542072e-05,-3.0369435208940167e-10,0.16723555063233939,0.05325212830928375,2.362314523203769e-05,-1.3550983338672884e-09,0.18991373248895732,0.1943256848547965,3.4,6.6
20_15,627827.8676006383,4.416676757004228,-1.9349053772089908,30.50043459046636,0.4808890256094747,5,371.8,0.05511472451528099,0.00034837476518378226,6.362722096100861e-05,1.5675038053257873e-05,8.120265267348479e-06,5.653357540909268e-06,1.7633771865771657e-06,2.4241521974199553e-06,4.613151511543169e-06,2.0360848395482946e-06,2.747800699053828e-06,1.9053641164781904e-06,0.15929931977598677,0.0017869205344344503,0.15522902361176896,0.02379907689602148,1.2363955242890005e-05,-2.2539685041623686e-11,0.14892208427320106,0.03670449139628055,1.2367652214752206e-05,-1.9959293897681377e-10,0.16241051667574097,0.16494725295106902,5.8,9.0
20_16,558555.823184374,8.632396486844748,-2.4750293072788487,47.3006051850152,0.3531741895131867,6,355.8333333333333,0.008446465669133568,0.0006406663110106243,4.566341459264051e-05,2.059862930753311e-05,4.05760075092708e-06,2.0480961822422945e-06,5.732993099600354e-07,1.4890366650299394e-06,1.6190968508668439e-06,9.670107507537446e-07,2.63762443311085e-06,8.045294994673966e-07,0.17909212118427065,0.003257069180496672,0.1730983358026182,0.03106821462385581,1.819315067595161e-05,6.394616782738073e-12,0.16388409049073727,0.047521324114318614,1.8269627095330952e-05,-2.539176760895887e-10,0.1835766841918625,0.1851901661717222,4.2,5.0
25_1,126610.12343300559,0.13068199170477252,-0.48591680233123047,23.267537040945964,0.4039740536989901,7,415.0,0.08951235942818325,0.09362655911465716,0.017336476309680555,0.0025721296559105596,0.0009080969737800534,0.0004902008290516785,0.000181138792728935,4.683387993813033e-05,1.4005245837195238e-05,6.9749970096981734e-06,4.8520623636361536e-06,4.010647935079348e-06,0.7903055015962447,0.01944210624758732,0.767874646132687,0.1232637558884387,6.706109397183261e-05,4.498681707268456e-09,0.7336510407489497,0.18809469695245173,6.696617591976737e-05,2.0371020328746963e-09,0.8097062342933092,0.8081861758822274,5.9898,7.4814
25_2,111852.1278537317,1.918601891204656,-0.6812424990112315,25.69615692009963,0.3559322033898305,6,456.0,0.11235166497450816,0.019825353433421615,0.006111683865456475,0.0006861285845799448,0.001011458794425769,6.900121995920406e-05,2.403979509828676e-05,1.0036211687506356e-05,4.293429049464755e-06,1.9066521478574718e-06,1.2513388921951291e-06,1.254071976555297e-06,0.8949267456815049,0.02848138749257224,0.8538588206920648,0.1795283738189764,0.00012044917036677197,2.6801269067721412e-08,0.7946112327309184,0.2701354838244339,0.00011776352354653528,-2.5716057584752676e-09,0.9335558440500914,0.9415283516428051,5.0,7.2644
25_3,111353.68059061118,0.3936096241606719,-0.2871246410051062,20.597027594073072,0.3795428277899063,14,478.35714285714283,0.14926452888186145,0.08584616942333646,0.012685689272049553,0.004635867294214559,0.0006261491652898201,0.00030555836972689135,0.00013119689949466664,2.821837675129396e-05,7.037720300199595e-06,3.6780301788336e-06,2.1414580440048086e-06,1.7248942386737946e-06,0.898892512208858,0.027832093021355524,0.8791408686647109,0.12510304574734635,5.987175612971999e-05,-5.143486574673288e-09,0.8485939487804058,0.19057116916621464,5.703747607341031e-05,7.637642657552625e-09,0.9248838036156997,0.9290024233509337,6.3695,3.1695
25_4,119525.32646821428,2.093102525424527,-0.46137798190455637,28.587583499924055,0.31471118277530113,4,621.0,0.3302129608991809,0.0467154447070415,0.005367376375129357,0.0011836920713018905,0.00027717090706446984,0.00010043478941476963,3.686644108439328e-05,7.969570696108847e-06,1.8540433456898083e-06,1.701538869881171e-06,8.688319615618337e-07,6.360805869033733e-07,0.8392582818630696,0.047569501676465877,0.8143358181421902,0.1459905087145612,7.29758584909645e-05,9.08259179332295e-09,0.777370914904989,0.21665634348673946,7.276054182703822e-05,-1.4908263384374037e-09,0.8905602059575795,0.9077083597104905,4.4441,8.1864
25_5,115755.26071704396,2.079848912189656,-0.23235128442842534,23.258357215448314,0.29407739206171457,13,515.3076923076923,0.16013429819532596,0.017367048532420014,0.005299122306231796,0.001159442721909393,0.00019498863073317418,3.502600607907235e-05,1.7529010987957242e-05,9.682731244938646e-06,3.864121874046249e-06,1.0279574179172464e-06,3.845052859223831e-07,4.7336694693890314e-07,0.8684699428600823,0.06478531946911864,0.8525015071076913,0.1310407212382175,4.865483366738361e-05,-1.9746753899060884e-10,0.8269553715290698,0.18954747267391894,4.9370084398058464e-05,5.819390182020106e-10,0.905713274444142,0.9168769247756444,5.3932,5.0678
25_6,114366.13314302801,1.7449119024659154,-0.6572012700254357,29.616899987776062,0.321733895243829,3,603.0,0.07854639398620712,0.010924438742028801,0.003090725996987184,0.00020419368741278848,9.042567769922957e-05,3.0178407052866922e-05,1.1146667705938737e-05,5.921348766171373e-06,1.3068266831611335e-06,1.388718527947376e-06,5.752447790526117e-07,7.118092985731702e-07,0.8771391391372934,0.050744654999001486,0.8427270185659913,0.17054754245441495,0.00010152549262117419,1.8166842970169567e-08,0.7918392600207602,0.2549772589776549,0.00010136605909805303,3.357657309340283e-10,0.9157815947186985,1.011687822434767,5.6102,3.3322
25_7,122606.25661592452,1.890560186402589,-0.33900817707510605,22.378991167404692,0.29993676666900865,8,481.75,0.24183543983785133,0.020517113912545078,0.00783377883137044,0.0016278201213885191,0.0003214746814042201,8.696270457852256e-05,3.611716504520742e-05,9.863716215363896e-06,2.282289069280409e-06,1.0415627622688056e-06,1.7767285238934267e-06,6.503322549799397e-07,0.8176579658536466,0.04130709003705846,0.8000461477367107,0.12307237240752428,5.3080447058354224e-05,3.535819938541951e-09,0.7729971548415128,0.18389554220611465,5.306870904384794e-05,-2.0036041432070456e-09,0.8526862399646677,0.854293094729652,3.6847,5.0949
25_8,112345.45968316251,1.3162794741717072,-0.5726624953016244,28.833788593527178,0.39462532299741604,9,435.3333333333333,0.3322099876099293,0.10493371507994388,0.015750993470515763,0.0029084232993137602,0.0019256176484390886,0.00040241639122340974,6.4362116035995e-05,5.626387468693714e-05,1.8302707559234377e-05,5.09310178208749e-06,3.507341225558794e-06,1.7395703636841144e-06,0.8918558165629921,0.03996360934457572,0.8606554670950924,0.1587689367288026,9.883711988526045e-05,-2.21323448869275e-08,0.8101084662371605,0.2363377575022427,9.740574724266399e-05,7.558855477027454e-09,0.9213824231131544,0.9224298577054938,6.6678,3.9288
25_9,123228.09433852413,0.652332982207053,-0.20147977967206857,22.954490900099817,0.3451037678823292,19,496.7894736842105,0.28924784214095745,0.14608647690767973,0.0209679228608165,0.005609777637601803,0.001132057424507688,0.00018940151913282116,0.00020060414690250563,4.056885556830545e-05,1.304730948493898e-05,7.246185531587012e-06,3.758185775012795e-06,4.120081339863324e-06,0.8119515761770899,0.019142674934014718,0.7986670724241297,0.09975159274745053,4.092579086478608e-05,-6.03415666887566e-09,0.7769443267493424,0.1526166359910645,4.16930532790671e-05,5.91137548108205e-10,0.8319595890888835,0.8257466632993841,6.3424,5.0
25_10,105486.83511254306,1.9458684712912284,-0.479607261521909,38.170755626836716,0.35225375626043404,8,484.5,0.4538492131575853,0.05820239355639154,0.06629674173964165,0.005482796057358185,0.0010121138246953882,0.0006401677946996364,8.406301299955271e-05,4.342233427620895e-05,2.6220931814888795e-05,3.9556375981697286e-06,1.3930543423564912e-06,1.2162574737245976e-06,0.9497218117590468,0.041180241080377766,0.9135333143109584,0.17729870096061426,0.00010711826600479096,2.9593087997323134e-09,0.8573235154555601,0.2643341447508508,0.0001125777414358198,-2.0612375183420127e-09,0.9841369780626958,0.9921126704867108,6.5593,2.6542
25_11,111755.40039941036,1.7141197199131024,-0.551855137710361,28.093277376594777,0.3540487466789881,8,518.625,0.13992575145596534,0.04908755149937939,0.01670402049366972,0.006797871580404656,0.0006840069910901011,0.00022500179063004346,9.456857383450828e-05,6.958948822402845e-05,8.052056276415558e-06,4.280969344430261e-06,3.4272368688798545e-06,1.3483062841960583e-06,0.895422397229704,0.02353663683228404,0.8620204525283612,0.16419171772852006,0.00010432303709791529,-8.5932373929958e-09,0.8108069978874127,0.24813045181257837,0.000101741300572858,-6.188361107206963e-09,0.9240449352615722,0.9438343103481499,7.2102,3.7661
25_12,112860.34742188505,1.3438860891664084,-0.34402820968152165,29.946393650740664,0.2713780308913625,12,509.75,0.2579481634704457,0.06735089609552863,0.005663891934723747,0.0018804814022806327,0.00037467604271465424,0.00010672983554305094,3.926419684731418e-05,7.501294294399563e-06,2.2892834779854554e-06,1.62802285463768e-06,1.3238503098375278e-06,1.53093043157314e-06,0.8883234290042533,0.04633029222262831,0.8636676267545712,0.1453065770369312,7.548556906825019e-05,-3.3092179787091193e-09,0.8262288680041924,0.21685150332389216,7.345673341331541e-05,-3.535078920786031e-09,0.9251855379471626,0.9478667408702162,6.5864,7.8339
25_13,114103.48279203853,0.5356226815538947,-0.31836671861483684,25.068351227426106,0.3237862382116661,9,661.8888888888889,0.6723229394302691,0.04168438126585174,0.010370957972638383,0.002654421921019544,0.0003374411103874958,0.00014345022999567294,3.773521141980171e-05,1.7004231177330732e-05,5.56034898736387e-06,1.5176294025123724e-06,1.555187789758818e-06,1.0595443598644122e-06,0.8779389637957321,0.03720664958990419,0.8575066301981003,0.12951478878335346,6.025922796842564e-05,7.852022600529118e-10,0.8262827340909492,0.19563693386475928,6.210692942467117e-05,-4.208848952749743e-09,0.9061803721802908,0.9145567833079491,6.1525,6.8576
25_14,108553.09710458179,1.1108312724602805,-0.6372097982499704,31.08369334526143,0.3816662570656181,6,552.1666666666666,0.4896801958814515,0.03925827929200837,0.016398391765364687,0.010332643212102458,0.00040663996363309257,0.0002289105050898175,0.0001393571728346748,4.711167064712688e-05,8.416835244228468e-06,5.561850211175507e-06,2.511182909135645e-06,7.343692714899025e-07,0.9225248704456018,0.03495927709041586,0.8832933668262106,0.17565361439020188,0.00011529618918459594,1.7696858441944146e-08,0.8253500711717346,0.2640082398506781,0.00011292573926519372,5.3596233698911605e-09,0.9669600558969189,0.9660094289397747,2.9797,7.4814
25_15,118619.9297521578,1.7146498858720967,-0.4292580383259011,31.76433978869698,0.3280577750460971,8,471.375,0.751443909641356,0.05238880899036945,0.010013030448098863,0.002269210694617432,0.0003424024725327602,7.863751926800641e-05,4.831052112143252e-05,1.5274677707331798e-05,4.8011950770903154e-06,1.5357661056573797e-06,1.305992475178149e-06,1.0459245458688235e-06,0.8456432254744333,0.04786219273621463,0.8247215760689508,0.13531035455765425,6.39777331804562e-05,-3.0437179639341698e-09,0.7918312600141099,0.19901243991991027,6.511082650309737e-05,-3.119286655651817e-09,0.8859561829611403,0.9018961356920201,4.5797,7.9153
25_16,128182.94810597556,3.3924886015104025,-0.8289153087513272,27.995243831464357,0.4253964941569282,5,626.4,0.9613704280670087,0.012856738823264236,0.005745783673670032,0.001368961108648232,0.0006582371099321411,0.00016399231592919536,7.763742826797308e-05,1.1927544630550128e-05,1.2738905884468722e-05,2.678421119338516e-06,1.4354506257248012e-06,1.3145768273226969e-06,0.785735843330873,0.06525961131205354,0.7596517029716513,0.15245240851449476,7.673863155330838e-05,1.4169349934362539e-08,0.720846681282251,0.2211999565034372,7.781907008316244e-05,-2.860013545592586e-09,0.8176361183783364,0.8192468686749366,5.0,7.6983
26_1,268120.54160631815,6.738288348948908,-0.7022315400838456,44.58696127798158,0.24928225740300222,5,511.6,0.05586084507956668,0.004301128502946189,0.0008568490186335894,0.0001750850781243437,5.225498823269699e-05,7.0536278460752344e-06,3.2433368207014543e-06,6.620892660573922e-07,7.759726557533294e-07,1.396104198084446e-06,4.371531069938616e-07,3.0583349730356545e-07,0.37502831193129277,0.028503786210377254,0.3658007136253895,0.0631659051166516,2.8079689224198587e-05,4.1514851868899073e-10,0.3515367300495174,0.09206089391961828,2.826456135184441e-05,-2.1186728931688544e-09,0.3879045411809918,0.4015678467912823,3.061,5.0
26_2,368280.8360228314,13.013579889055732,-2.393269262809784,119.20134219636508,0.27521533759377603,4,597.25,0.1809399741010107,0.009929707449408928,0.003487769568166514,0.0012594110099536648,0.00020529944863697448,5.524306336135174e-05,1.536765315020982e-05,1.920755126717378e-06,5.899500002133703e-06,2.8931972231123643e-06,1.0405897093639452e-06,9.514566028015064e-07,0.2729669851233413,0.02083021431673258,0.26141290485643554,0.05792634700359533,3.5532197555187607e-05,-5.091523112159403e-09,0.24352760883517757,0.08536859864732996,3.528368249703685e-05,-4.704459701001e-10,0.2859987018049828,0.3032345899016085,2.3017,7.8068
