,AF3_theta,AF3_slow alpha,AF3_alpha,AF3_beta,AF3_gamma,AF4_theta,AF4_slow alpha,AF4_alpha,AF4_beta,AF4_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,F7_theta,F7_slow alpha,F7_alpha,F7_beta,F7_gamma,F8_theta,F8_slow alpha,F8_alpha,F8_beta,F8_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,F3_theta,F3_slow alpha,F3_alpha,F3_beta,F3_gamma,F4_theta,F4_slow alpha,F4_alpha,F4_beta,F4_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,FC5_theta,FC5_slow alpha,FC5_alpha,FC5_beta,FC5_gamma,FC6_theta,FC6_slow alpha,FC6_alpha,FC6_beta,FC6_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,T7_theta,T7_slow alpha,T7_alpha,T7_beta,T7_gamma,T8_theta,T8_slow alpha,T8_alpha,T8_beta,T8_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,P7_theta,P7_slow alpha,P7_alpha,P7_beta,P7_gamma,P8_theta,P8_slow alpha,P8_alpha,P8_beta,P8_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,O1_theta,O1_slow alpha,O1_alpha,O1_beta,O1_gamma,O2_theta,O2_slow alpha,O2_alpha,O2_beta,O2_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,arousal,valence
31_5,1.962560510863723,1.2645253428852274,1.1322283498761956,0.316833281935523,-0.4880203558329803,1.2406139122381272,0.30282989547261424,0.21022308873117973,0.25806269294560336,0.0467771784047843,-0.6811046720839716,-0.803067850028725,-0.7862364355102549,-0.06755907364092005,0.5481329129337793,1.4483916374558856,0.7837800011999362,0.6694784659573294,-0.02562653274241692,-0.5044204968847428,0.4640431437771663,0.0006472498155275076,-0.00803278237442464,-0.4491264305685584,-0.7924081475257594,-0.8121364980003607,-0.717083283635167,-0.6527145408503396,-0.4522874551858404,-0.31992004576149247,0.7496702819945129,0.0819034080316625,0.0353227228947375,-0.11904409072796794,-0.35797139870563244,0.545917050682825,0.09665911676091173,0.04540284762373151,-0.052967281634956905,-0.325440337118241,-0.2303694398005757,0.016986503426108326,0.011604651501332218,0.0759273250682032,0.03743526676555484,1.4914715771899403,0.746635255869085,0.6291170666872791,-0.09175657285548365,-0.6003429432414982,0.32616518494937774,-0.012819555045449104,-0.024473682698809,-0.11282170266849674,-0.3484770753710283,-0.8720580627897235,-0.7035798726977727,-0.6366226811618424,-0.024247373306987126,0.2821083936603327,2.343785451645492,1.6465923192373921,1.5107758880440996,0.6720874853065547,-0.12161410463250152,0.4643374596969063,-0.03111421708435702,0.018822277467130118,-0.2394271475814005,-0.4737843271218706,-0.9739452381323686,-0.9588569776513454,-0.9375824689768258,-0.781580764739453,-0.38460332275358594,1.008682672091584,0.6732163152893991,0.6158646274304699,0.11419114154595908,-0.3335434861163116,0.7064658948733354,0.258267088434774,0.21529316632712664,-0.26297205901626625,-0.6634387451126896,-0.33454729769169517,-0.4444221592313274,-0.4310413337695924,-0.4088462970955722,-0.36253893673549203,1.1538475653270681,0.2881487911118741,0.21111981295696397,-0.33601436701773235,-0.7577509556300581,0.45572257625440143,-0.04885134089934307,-0.04954685706761999,-0.47073552798120954,-0.8444696219262892,-0.6661258384181621,-0.3696224538876301,-0.29140741258115405,-0.1538715425784517,-0.09950814995942758,7.3186,2.3559
31_6,1.3193391329583142,0.9528063953475037,0.8865315108776193,0.21395945117916496,-0.33930539534084364,1.7933373595241,1.0718294035885274,0.9657160625896496,0.4077418329833396,0.13189619597776792,0.4972985157452917,0.1361790091386266,0.09091286524179291,0.2194709435689113,0.4948711539232082,1.5023131346685488,0.8977556256295296,0.8206617875546426,0.2911803415803489,-0.04045901400852492,1.3672810320086761,0.9998675758966418,0.9309801782511671,0.22135040487160068,-0.21703206030000002,-0.15422103235863657,0.11702212094298917,0.12633018367131887,-0.08022192714032536,-0.20053243181117192,1.6314575083223308,1.0703375076547035,0.9651418159018317,0.4852659714361137,0.12433640725708174,1.4184770531491642,1.0241927482206972,1.0053354492347952,0.4929603196535019,0.3372947758524904,-0.24040396334270142,-0.053076193183202974,0.04624162881199105,0.00885821404660577,0.24038000467788959,1.353908194549586,0.924863565750598,0.8590201626563574,0.22546776284845463,-0.2633657961905479,1.5820966094991318,1.113125067646734,1.0490863802613248,0.5774371916173489,0.4086135430360063,0.2568300497626702,0.21341258564231128,0.2153948283259502,0.38440632787155515,0.6490438448231045,1.793040877751536,1.0527785301795145,0.9659829154106447,0.31996897947238206,-0.14792457330805164,1.408648328221968,1.0005684107543422,0.935746053641945,0.3171812981844916,-0.07726730720178945,-0.4157544760522542,-0.06003683226765073,-0.034797418433204885,-0.0032094256692191216,0.08116822285855271,3.4473344737926213,3.1105799353145094,3.0286305237450075,2.2915126332027476,1.6202481827267723,1.4582073754890001,1.0271036644636102,0.9479011403705144,0.2686569629832695,-0.2695098146124089,-0.9797010989815883,-0.9836324030102254,-0.9835294060763248,-0.981203653175516,-0.9745487068192529,1.3806702915623161,0.8790449368011406,0.8044734947007126,0.16950921291993284,-0.325366965823145,1.4067254584541222,0.9913585015839679,0.9178873170437678,0.24015316674896597,-0.313358129234903,0.02998812526979291,0.12858989400854406,0.1298354631387782,0.08115299748819296,0.01382480319911317,6.6949,3.0881
31_7,1.2122435514907328,0.818820303587271,0.74389445691591,0.1827945516614434,-0.37863051420276617,1.5865177268704524,0.887120023785801,0.8029306456147032,0.43575941638772875,0.09347515246890906,0.40607239945316254,0.07847129236773313,0.06786345464527883,0.28327254794200907,0.49565670143049,1.222813663104053,0.6916194889037367,0.600039659301209,0.12283508643536668,-0.24236494207178544,1.3940642606232325,0.8753795556032764,0.8030457835615089,0.21977577904943404,-0.3133122203328086,0.19464398877570788,0.20846071958739518,0.22955478743147967,0.11114599611169873,-0.08149990293623185,1.4419449505565671,0.9024821670416244,0.8137078780336822,0.336673887920417,-0.014592884952220329,1.3440350437071347,0.9149676485792442,0.831871012666393,0.39239052201913194,0.014921931476940013,-0.11224792354927215,0.014373451877847837,0.020908034103928705,0.06405830880714072,0.03396711575952923,2.49797472501314,1.8991915496383394,1.7774781774761759,0.9463672984222097,0.11411174263654521,1.3508667096609708,0.8832531865060622,0.8036103018329405,0.3624932953245176,0.06602725286140682,-0.8669471994595419,-0.8241574555393476,-0.8079882810767267,-0.586431599131479,-0.0553028315431297,1.3793578063532834,0.8475038620205883,0.7688328284625228,0.28014171808908095,-0.14002681531322564,1.3290491134050522,0.8903475164257433,0.8289149013548894,0.32632681222563265,-0.13655263193140255,-0.05785534134773287,0.04928561561793601,0.06906192930195171,0.053122499294475295,0.0039997801026368865,3.3589446845976885,2.9740336531854963,2.8840913854087176,2.2743495154103943,1.6259424659454014,1.341624411207699,0.8978454483933408,0.814894683860872,0.23434131577392914,-0.3055776080154481,-0.9809648416354151,-0.9833577191788987,-0.9830899183292642,-0.9819249707055582,-0.9768551287196272,1.383973803841744,0.8731504494112525,0.7911869504528997,0.20053033330670983,-0.33268957596260257,1.3065028069974443,0.8760669513267988,0.7948745262407206,0.19248466360197386,-0.3490041092748901,-0.08895601937714158,0.0033577342983368,0.004245453012385902,-0.00926265464704846,-0.01878059209640099,6.8034,2.6271
31_8,1.279861404208327,0.7621702023066265,0.7132554426252077,0.18196894658120066,-0.39026225163580525,1.5241437889095675,0.8310989812123417,0.77502888917359,0.3773632660042385,0.06254614355137518,0.27405279207276656,0.07919102231315392,0.07099964456643915,0.22123664433958673,0.47871424131172574,1.2073172143166968,0.6103115836814668,0.5606529780699334,0.11917447538541734,-0.18920417606751574,1.740371396949105,1.029580698597099,0.9406536504818394,0.34072852358584327,-0.2549989787618367,0.5467272955951162,0.4484044668421176,0.4115633624393081,0.2496818909574699,-0.07560451697686617,1.3418419430618365,0.8219047109072313,0.7467104347682726,0.21283837553489152,-0.18150231891330093,1.3162234810630231,0.8534850980622356,0.7764813049772417,0.31966980591660377,-0.08673777983085722,-0.029485794789451295,0.03634225186725978,0.03426156548918342,0.12237775784888248,0.10867087287475502,1.3216837368146017,0.7293154872751836,0.6822488852716971,0.1535926999514593,-0.37988903976871147,1.353131984353856,0.8229549252540125,0.773765321237383,0.3122047683378353,-0.13109309456838505,0.036190320602622034,0.10739066977456853,0.10497403218513159,0.18060584615492484,0.27885206539270957,1.3978420156219105,0.7576076900925279,0.7140595183717865,0.27172958522955404,-0.17304157668598183,1.4416947948076952,0.9848813858231412,0.9146670766031185,0.3823370845256113,-0.1569591619414044,0.050444524485416885,0.255846139449804,0.22693719936948714,0.12665770642767746,0.01851344864221071,3.424869533641689,2.9051020914171737,2.841376197599723,2.285427975118782,1.6417556523441996,1.3383413525632264,0.8347699789355996,0.7590815770321243,0.22047969651186544,-0.33319937451425097,-0.9837460880695122,-0.9831336976362581,-0.9835881745266654,-0.9829251053546106,-0.9790348289269416,1.2480209114866665,0.6846825769930449,0.6264872422411328,0.0907720878233745,-0.4156573401744727,1.2896628316420855,0.7792282356138351,0.7095534710734352,0.16068638729854673,-0.39746802630818584,0.047905335430945085,0.10842184652103952,0.09534304526728758,0.08031842755090031,0.020938160865865876,8.5119,3.1695
31_9,0.41447026361698736,0.05650845594074986,0.03392210185642368,-0.4142889097170756,-0.8460181490591401,1.1211300507929434,0.10574136214017227,0.007717792951097449,-0.41588842380755875,-0.6785490283124194,0.6715561194596158,0.05662085396334747,-0.03015967606013704,-0.0018415065687796839,0.19045181798509375,1.0848039107300085,0.07299871134641027,0.04897321063770343,-0.16824734691839927,-0.29192765371233226,0.47465630758207816,0.1173164408962836,0.08852085357137025,-0.3802114250498101,-0.7440395686055905,-0.6059258950162639,0.05097844177028729,0.04549946978954595,-0.23930113386917015,-0.47809590993012197,0.7302665399437703,0.14712286851734682,0.0746156137342145,-0.3173682986516875,-0.5208862377947994,0.5450035345591926,0.1484825602912976,0.09447119269150413,-0.30038985832810383,-0.6511969935924583,-0.21011525059054387,0.0015654017262180864,0.022855599054930988,0.019544662578269374,-0.14891026346076205,0.6684916829570317,-0.07343410475890082,-0.10102673617986556,-0.4611945300482056,-0.6844070269607625,0.444598430880892,0.10555143356040388,0.06968672205281276,-0.226054091856237,-0.4839919133950532,-0.2522054048108162,0.20319673341970043,0.1940489418154207,0.2642904224336412,0.22672703915160697,0.49200140425105227,0.13955145640132655,0.141535033855168,-0.12894192474714827,-0.361008541453653,0.4957869659935803,0.15442760904895655,0.1597584180135125,-0.195936182094502,-0.4850824169237365,0.004358261423913254,0.017125129273274593,0.020977368510504878,-0.07697740255491628,-0.14188161680974373,2.124039939624588,1.6743783539522412,1.6011075960771457,1.0725482885358835,0.4475022556469106,0.7321696526765136,0.21612644533066605,0.16035649718976044,-0.35334714297474434,-0.7170951189792437,-0.92203649719579,-0.9327153515495531,-0.9300453769313678,-0.927699082401118,-0.8718624108669862,1.6077510148062044,0.7487178204745639,0.5877530656336276,-0.23330494759687148,-0.7263020447432829,0.5190014212986752,0.06724878965511398,0.02256174472187175,-0.48012170853833647,-0.8938229029486564,-0.8492536225157887,-0.6553220709634611,-0.5721413863223157,-0.27674929487211547,-0.19050922175071563,7.8339,2.1932
31_10,0.7013975918094755,0.24191036090901916,0.2033373978398719,-0.27735174788195466,-0.629774243066701,1.1570240937800835,0.41203504788242334,0.3214926313783727,-0.12878834183776347,-0.4241308779265305,0.4812112940917328,0.1933965324973246,0.13519834083433072,0.1693913260398742,0.23242901542145153,0.8854827708792516,0.27510079770598506,0.2243375109590071,-0.10894461121218264,-0.21970936886741968,0.6541314986910928,0.21815472150075646,0.17570482371860588,-0.2793177700409912,-0.6120570929347111,-0.26022803973576514,-0.06546781935528662,-0.05593201488730302,-0.19367188163095822,-0.4233011586861939,0.7861273144859507,0.2822771207032272,0.20893265845320036,-0.13959596229413912,-0.3031417949656614,1.2871251454675074,0.7479196224579904,0.6503594420590533,0.09647181648143015,-0.24324930789971985,0.5203321181835243,0.4900231044091322,0.4685504109715009,0.2652832081631666,0.06884469832569225,0.7361963191173115,0.24415071209816458,0.1688258933146195,-0.3137081913248548,-0.5490934004318714,1.027792124210817,0.3814488464943439,0.3096979549955733,-0.14466347549372977,-0.45701204541184953,0.3236439554449337,0.1567668181680471,0.16077772357694028,0.19219938704438166,0.10561720830756371,1.4952987655526633,0.27263301795737666,0.23291018580186673,-0.05008962187861523,-0.18772438256870977,0.6263016621313364,0.2652468519225061,0.23471570876206868,-0.20398969563011055,-0.5027634102491247,-0.7617914262892396,-0.008503432937780817,0.00207868213266245,-0.17535281808119843,-0.34759187994822294,2.4282574957679377,2.043741825954959,1.9371147333328855,1.4128748303635434,0.7805840103536245,0.6918574688176771,0.2860918399293634,0.23199168510390034,-0.11307347225671913,-0.43826032000216764,-0.9639642511566858,-0.9656554827669303,-0.9613253324221603,-0.9421459766080916,-0.886051350464164,1.1719977845263712,0.31884503032803263,0.24655533683546227,-0.22710900535192324,-0.5716917351470263,0.5809764208508426,0.19128207971654007,0.12400849961403462,-0.37257287869667716,-0.7390530487274227,-0.5918043864828096,-0.14581543714374778,-0.14015851161920387,-0.16592316705803298,-0.190332199551151,6.5864,5.0
31_11,1.699603210393462,0.33153611401317207,0.17428019747588855,-0.6084874248949003,-0.9605658840631744,1.9582922218338121,0.44832917790990956,0.27969418762291054,-0.10306945834551816,-0.2695824771612149,0.28932251661838243,0.1336584253457835,0.12076998949182229,0.5240333663395311,0.6615270224130971,0.6689182114691867,0.050301061688429655,-0.003483268197638654,-0.3192210189950345,-0.44653972601591996,0.7735302359931365,0.15432898869599487,0.1238944999166365,-0.46174810428642277,-0.8461971543369683,0.1198600578904542,0.11919719839966825,0.14560676450317578,-0.16263331520565896,-0.4301841434903867,0.7698203554877648,0.04423633055177346,-0.04534122180447306,-0.3522650594238005,-0.5303990909168703,0.5539781281653174,0.08785101196110551,0.008935183758252571,-0.3510735894997736,-0.6570192374965852,-0.24350581594336645,0.05017109805596412,0.062406814584306684,0.0013717295825387262,-0.1447529049831166,1.2069397807267013,0.3564290222387125,0.2636924067451972,-0.28307554855409117,-0.6704140584334073,0.6040675676225319,0.04111142198146068,0.003996182765607362,-0.3213170064401514,-0.5112179234695624,-0.6005981313576424,-0.3478738177898896,-0.2903846891474564,-0.043998680295636354,0.18125626487630894,0.5975673210916189,-0.018060745629905787,-0.04543570014795448,-0.19501192594421232,-0.3913081349646107,0.6257310902256099,0.09342296532927737,0.06622107352487486,-0.4229963822436265,-0.7251368426647391,0.03241337886576404,0.12765017228128694,0.12784616648198585,-0.2566107093264781,-0.3664658053883282,1.1962943484500137,0.9106277932072575,0.8238202157149666,0.33958682989730105,-0.21260571033841413,0.5689790842598663,0.0385736799593236,-0.016917793822550122,-0.46885689997635,-0.7300841956711142,-0.6182846316187858,-0.7632645179689487,-0.7477956136614355,-0.730945819541814,-0.5340321309199227,0.7859092586563458,0.24472059853171146,0.1685004817396484,-0.32486711104967536,-0.7329220049271021,0.5434047997502752,-0.041006759694792616,-0.09710891498216202,-0.545061200859202,-0.8932469395994727,-0.27215855264756356,-0.31758218498300517,-0.296606030662123,-0.24821321604800078,-0.18251285072048495,6.5051,3.278
31_12,1.1791510372760285,0.7143356911254735,0.6267566186845256,0.08919024157219867,-0.45601587450086944,1.4781445266041422,0.8025630082692318,0.7102018708426678,0.3061939379317812,0.003760679440355474,0.3312476052431869,0.10122755098655734,0.0957754272779175,0.2447633075533109,0.4848743713554432,1.4032455735027252,0.7969215382097222,0.7033590261665383,0.17755200313763192,-0.1434126966302492,1.2278468980786725,0.7844682879446997,0.6872260794250364,0.11582909873126382,-0.43600646892027983,-0.199234406352524,-0.014336351900463716,-0.01857160575084968,-0.07094174886269049,-0.3246721773730787,1.300611004092155,0.7903617314878719,0.7022692616973004,0.1949888773981654,-0.272048204064986,1.2658137397164557,0.8068340646082549,0.7188862005621834,0.26659258259209223,-0.11579250983209861,-0.04004041244836353,0.018962201139400763,0.01912862426664911,0.0822505761941979,0.17798017999083085,2.546665918141108,1.954993447260931,1.8428063888715425,1.1473819791228295,0.3906593125883959,1.267930686164383,0.824612661696746,0.7325007572407027,0.2584202821912734,-0.06760487779526164,-0.8999959817911186,-0.8620828675637227,-0.8560277371722111,-0.7712700279213287,-0.483541429716824,1.1389474559723884,0.7009949086977632,0.6259304021123101,0.14792988525933856,-0.26088689517731406,1.2320093063162205,0.7932769133367517,0.7027352082578463,0.15916999070063165,-0.36811530186718466,0.10673331955346367,0.10584563226584293,0.0881950564704865,0.012939927315943152,-0.12282792379065703,3.164025903777617,2.78782720722957,2.6939504159776315,2.1304639793039715,1.4975040297700255,1.2809119939526377,0.8419598329420988,0.7425096558525603,0.16478174768057913,-0.3798666355160946,-0.974161413657396,-0.9775988238639468,-0.9778813067467907,-0.9785872242448034,-0.9738219490421165,1.6825937868586032,0.9833670128168989,0.8819297285765303,0.21657884438029532,-0.38703485522092346,1.2411747609699673,0.8107406249268885,0.7114426466575086,0.13051742798029486,-0.4502003451888994,-0.4685434403357414,-0.1961674455215661,-0.19379811761917878,-0.09875889939658136,-0.07259403211955477,7.3186,6.5051
31_13,1.2467460354210844,0.08864989034803236,-0.0383351259870715,-0.6726494646248771,-0.8855704883093294,1.546433594257725,0.5072853362176053,0.40801163463136725,-0.048598064726794836,-0.32146785715628656,0.33195881518156606,0.4478214235566785,0.4729594502437466,0.6159580383620702,0.5712976766319952,0.8815671545504935,0.1673543340886972,0.12137643641786425,-0.2638044414981658,-0.4244602440897542,0.8912986577775843,0.26044215313801194,0.19633082370778418,-0.34104163823174377,-0.7351661064838708,0.011203338368035769,0.10676287644295893,0.0860808598280374,-0.08868897067167637,-0.3431982970746369,1.0239203820237186,0.29330536382939587,0.19303105681262722,-0.27983760885043635,-0.5654373633712438,0.660622305983267,0.0636329887130171,0.010092057015082246,-0.3112756757625678,-0.6008972665438492,-0.3954655608416704,-0.25842512689863756,-0.20755633176062013,-0.03617861506882943,-0.04080205704950126,1.5245438931753679,0.8092255316804394,0.668216530753758,-0.07466791076391793,-0.5874210939001232,1.8459419141108449,0.33935078534603347,0.224252232688512,-0.3657343533278209,-0.5944971447209124,0.3540119578495175,-0.49371679754596476,-0.47082734186324204,-0.3230982339457593,-0.008146424351040446,1.1571661142985041,0.44125546476281186,0.36686318090951997,0.04206740857946067,-0.15480376799777806,0.6187781847602155,0.06646680006832677,0.03913158494332687,-0.38645823387742345,-0.6923107773253604,-0.5510180174545836,-0.4065669364026827,-0.3603733808977887,-0.4568778653710381,-0.5503113572358795,1.146962553428847,0.6748443868202556,0.6172289013526884,0.11036824950714304,-0.3573986235971445,0.7477331099366545,0.1229551380732987,0.08389374443966184,-0.34642657191092635,-0.6595860721037577,-0.4297825075327903,-0.5617497312133729,-0.5469540463603155,-0.48224423041946884,-0.3345173105723861,1.4563687966087127,0.6852559056992782,0.5958048329536663,-0.08240319459116377,-0.7103991260485456,0.5801356849079438,0.03394655632563673,-0.01582159667528151,-0.5095496703615352,-0.8789369777765695,-0.7652655012898292,-0.6350580235498385,-0.6070022563615325,-0.4556205683012348,-0.19163733185307796,5.8814,6.0983
31_14,2.0097613198288347,0.7167880897451796,0.5203417533174725,-0.5975006950400624,-0.9319546966527342,2.592715323293732,1.1006748634839187,0.8616853593740417,-0.2860978324606419,-0.5820139718042797,0.5857362358932343,0.4152727144628611,0.37393187496258795,0.34390603636764383,0.38241404320625455,0.8662771685779517,0.12542324750245173,0.03608975680017285,-0.47028672305129593,-0.7209421277707015,1.0083302696894616,0.4165329135464164,0.3308845720522514,-0.345884530548801,-0.780053118656571,0.1621020070497619,0.32314280123068767,0.3269372346012236,0.1422519768158879,-0.06794917672697941,0.9301232580443591,0.0960318011355655,-0.02211352962038543,-0.5072649498179429,-0.7993429099198303,1.1144542234824115,0.3062548519825836,0.17803288511901194,-0.46594815963758063,-0.8402662146911717,0.20908934252409178,0.23741058168662646,0.22643356985394952,0.04753186806871847,-0.047079865039366786,1.1425403336856297,0.2716153827984037,0.17218990696817238,-0.3813950904173168,-0.7567804937790039,0.7724481133290049,0.06908569035966672,-0.007594776075528731,-0.4301028124875636,-0.7192086833640774,-0.4020438119703308,-0.22903511372533303,-0.20407862982650063,-0.056018131258942325,0.04322918669292992,0.8363957667819399,0.09111122384209214,0.07806141787573934,-0.1229571223126712,-0.24779257483503223,0.8773587793444722,0.2537099445301907,0.1871181161300986,-0.3942968353041103,-0.7217348043400569,0.04712547889664441,0.18504222820307042,0.12490052736009033,-0.30261106758332873,-0.4972499887490682,1.1116659650976601,0.6942385596611835,0.6097803898851222,0.10664587292429303,-0.3949293471654926,0.8448631640629258,0.051281961726467,0.00826257816530642,-0.4428987230820396,-0.7282413238197858,-0.29785860281201865,-0.6292847897815045,-0.5996003576773997,-0.5598993728338495,-0.36595067909434903,1.1543501325996786,0.3732881907538573,0.24132952902605498,-0.32662705545036236,-0.7706159765057357,0.8387833374239413,0.09869351849951646,0.002255401550711349,-0.5271607700618733,-0.8231184720434592,-0.34812596977728255,-0.3060114426285681,-0.26849784886080397,-0.22685656055052947,-0.06037222263041305,5.7186,7.5085
31_15,0.9601919965568817,0.26829374637553993,0.2235577893431183,-0.24262193351234201,-0.6439032080559617,1.259260653363702,0.44563713861402704,0.32434445313756594,-0.10609798632531323,-0.33243999916271216,0.33132464721961224,0.2013835088927666,0.11551695539493957,0.1558972857704332,0.3439672941131727,1.163274907425324,0.3938246315786102,0.3270166521388272,0.020274828868532845,-0.1796463353934831,0.9087075272928326,0.4169737208468247,0.3397026114921067,-0.19931170204835444,-0.569322247111201,-0.2849685775980689,0.0266450656059378,0.014604212038942467,-0.24755671885121272,-0.4207730134750806,1.1502037565150875,0.4629571704187153,0.3597222570825419,0.05812506725867113,-0.125789044735333,0.9752611113290844,0.4660406440619165,0.36990092672302277,0.003918157350966471,-0.12428128178980744,-0.19873016993444054,0.0035499653101035435,0.011718090094963702,-0.062327115964011956,0.0017358744975171632,0.8727242328613081,0.18209553592356886,0.1353719015435534,-0.24757187765422434,-0.4935801706847951,1.3324859539872462,0.652385991073747,0.5530935838249094,0.19274188091970448,0.038251876799643425,0.48486130917296505,0.49407865212166424,0.44697999241369113,0.4675497149939197,0.5457400796227175,2.0598246851230537,0.9060346060951577,0.7087803479557111,-0.04610951328772683,-0.30376315376860463,0.8576786798553897,0.3680636948761711,0.3374462338104582,-0.02188180266857355,-0.2686505196496306,-0.8818486504343718,-0.55068359035915,-0.4032417965437845,0.027885950997480407,0.04040290789032908,2.556664054226868,2.1231348797570813,2.0206355278353287,1.4223543660235922,0.7635460439373359,1.003727296822553,0.45848467636433954,0.3762575837535352,-0.10889902877609531,-0.48563386759411903,-0.9455368563978737,-0.9576279043958636,-0.9556480463850662,-0.9428283102300503,-0.8933290444065063,1.0892703782345736,0.394833512673163,0.33972178813696435,-0.17191048063000205,-0.6074320123722126,0.8532736341551207,0.29485825565071255,0.21652597928855208,-0.30394219102009323,-0.6848634191238087,-0.2652071802007444,-0.11459515529562432,-0.14089091354114663,-0.1508470773189453,-0.08891080009587315,6.8034,8.7288
31_16,1.2820562302866303,0.5237514874117,0.4164832993434422,-0.1444785534125167,-0.6301216938279303,1.428293281010328,0.5308433822079655,0.4139588904890994,0.03145995044009525,-0.2630927612192637,0.16678868598376842,0.008164664188647279,-0.002906324915299378,0.19983116277353455,0.3990829452522332,0.8462053845155726,0.3197145385920809,0.2266383266133247,-0.23916211378462746,-0.6097790974038211,1.1293976666551955,0.46818144544294515,0.36772553790206364,-0.1574207925850143,-0.6093231127363455,0.3149555104612112,0.16928341301220012,0.16101901118371387,0.09383133624691538,0.0005249717007550738,1.032659069536402,0.40358306231774954,0.313442204579253,-0.09909554369517568,-0.40916206689049095,0.9094319099553904,0.4646062723341705,0.34239098840120546,-0.051003104265655116,-0.4082493095424017,-0.1409262907537743,0.07014020442579173,0.03331618419433578,0.05531195592468722,0.001050850344801816,1.783876979437808,0.886194513878203,0.7970987444063019,0.14497868017982216,-0.39382636789935677,1.0754119499876595,0.4440471687939027,0.3537020028587297,-0.011698349406191492,-0.3506166872955249,-0.6726955738916359,-0.4691976113939485,-0.4703186117228361,-0.1784498537962951,0.0497059864779218,1.0171804446051163,0.3622201283624392,0.2874451616248961,-0.16105903615033437,-0.5567562658262021,0.9578342797133349,0.38788130591902453,0.317127588410756,-0.09131130823528358,-0.4569354252717107,-0.06821867574629482,0.02953493006540727,0.034159860407804665,0.08012788915733648,0.11441970779099879,2.751282638200577,2.314052042650415,2.2065746287465298,1.699421462071298,1.0796632386348277,0.9003122208704456,0.4126746984168566,0.3397880186648614,-0.15051261671087174,-0.5417905203576563,-0.9722040558576439,-0.9752122884000674,-0.9731847932534671,-0.9721385734746115,-0.9533001774299243,1.1064008978802582,0.4125437186052104,0.33558939562658185,-0.1578354511988504,-0.6388769111566148,0.836052479840985,0.37482951361554906,0.30953674516232155,-0.18911172545266552,-0.644107070116729,-0.3015739494490818,-0.043392816983537065,-0.02998523073063058,-0.035992586943977424,-0.0060213702541183295,7.0203,7.4271
32_1,2.106982732446131,1.435203360392702,1.2846264149175122,0.7705310301580848,0.05710694630353593,2.0512241935887743,1.2527069534370103,1.1374555904700165,0.7365117690652097,0.44738712887244797,-0.06410635532463513,-0.20706867777935847,-0.16783363879299373,-0.03914610726528627,0.4213453660533681,2.896244793942318,2.265293032129165,2.144830623506261,1.4566992275766597,0.7152881186059242,2.3307923417825758,1.8041200129534471,1.6006020554049845,0.8461083194128594,0.28340677874290016,-0.572343577270502,-0.48610316765032774,-0.5556833121739921,-0.6062487871130632,-0.45992941951266525,1.9798192352323187,1.3122266290187998,1.153894384605432,0.7183142669239723,0.20598249211406627,1.8112420515681937,1.2197089347153103,1.113255474148068,0.735738019713359,0.43287678380953026,-0.19168095104322977,-0.10611393231773118,-0.0467531646942762,0.02005714647841069,0.25543788086838076,2.3481078530010784,1.7179257643747516,1.5766080204150326,0.9590555927906278,0.27154940223054946,2.0904265148497094,1.566564235979118,1.4090015624138186,0.7914366862841314,0.47142347889530856,-0.28825914475820225,-0.17251863146466792,-0.19060419360909778,-0.19061800476642193,0.22613608386219555,2.326034711923939,1.6853213522851846,1.5387726677328766,0.9446121001801718,0.2985607985341165,3.4421321417052892,2.7587852590686035,2.661386258822628,2.2992076990581767,1.4014002225764224,0.8577994122741155,0.8442738649036917,0.8597685849985319,0.9153452241263077,0.8537138310952983,2.2562751426666647,1.619243159983501,1.4691573134557534,0.8732967599258636,0.17729123628492988,1.859345537398411,1.2229161273887406,1.1126995813747287,0.6005846046396703,0.10396545887055186,-0.42762134725445994,-0.42705429853634547,-0.388801338661556,-0.3040457693439192,-0.08421944879981944,2.1335199399598404,1.4828191211864947,1.3414610665492503,0.7948314167756042,0.18110559188897377,1.8278087965733465,1.3028329552977835,1.148507394854413,0.4715351538783866,-0.04265515006754352,-0.33811524807217574,-0.2043009240693851,-0.21856262189289127,-0.3559220207974111,-0.2520625452397696,4.8237,8.3492
